subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	centralTask 	centralStream 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
charlieEndogenous	dot-jump	False	156	circle	1024	768	1.16079767166	70.6	94.12	True	BXFQMYLNPSEV1DUAHICWTKZR	24	1.50218272469	5.60622225078	0.0	5.80398835832	1.54313201479	5.79615439702	False	16	12	4	10	6	7	15	23	8	11	17	12	3	5	1	22	2	9	24	19	16	14	21	18	20	13	0
charlieEndogenous	dot-jump	False	157	circle	1024	768	1.16079767166	70.6	94.12	True	CINQPVZETFASYU4LWRXBDMKJ	13	0.0	-5.80398835832	1.50218272469	-5.60622225078	0.602197859431	-5.75851703081	False	22	14	11	10	8	3	1	7	21	15	20	23	22	24	19	9	14	6	18	2	12	17	16	5	13	4	0
charlieEndogenous	dot-jump	False	158	circle	1024	768	1.16079767166	70.6	94.12	True	MACIBKFX7ZUSELHYVDPWTNQR	1	0.0	5.80398835832	0.0	-5.80398835832	0.301098929715	5.45741810109	False	11	8	20	23	10	19	18	5	11	4	13	24	3	1	9	2	6	7	15	14	17	12	22	16	21	8	0
charlieEndogenous	dot-jump	False	159	circle	1024	768	1.16079767166	70.6	94.12	True	RVUEHACKPYMXQLWF8TNDIJZB	3	-2.90199417916	5.02640136157	-4.10403952609	4.10403952609	-2.5969782688	4.74230814302	False	22	16	11	6	10	9	14	18	1	22	8	17	24	2	16	15	13	5	4	23	21	19	7	20	3	12	0
charlieEndogenous	dot-jump	False	160	circle	1024	768	1.16079767166	70.6	94.12	True	SBYDNVLJM2RPWKUTQEFXICZA	19	5.80398835832	0.0	-5.02640136157	2.90199417916	6.36071489024	0.301098929715	False	11	9	23	20	17	1	9	6	4	14	10	5	21	19	7	3	8	11	18	24	16	2	22	12	13	15	0
charlieEndogenous	dot-jump	False	161	circle	1024	768	1.16079767166	70.6	94.12	True	CKVQJBWHTIXMSLU7NEDZPFRY	21	5.02640136157	2.90199417916	5.02640136157	2.90199417916	5.00576970652	2.8604398323	True	15	15	23	22	8	4	6	2	20	12	5	15	13	7	3	19	11	21	16	10	14	24	18	9	1	17	0
charlieEndogenous	dot-jump	False	162	circle	1024	768	1.16079767166	70.6	94.12	True	YHEXNVIFLUWCJ9RPKQMSTBZD	24	1.50218272469	5.60622225078	-1.50218272469	-5.60622225078	1.58076938101	5.2315939038	False	15	13	4	10	23	7	6	21	3	8	5	15	16	13	9	12	22	24	1	2	14	20	11	18	17	19	0
charlieEndogenous	dot-jump	False	163	circle	1024	768	1.16079767166	70.6	94.12	True	CQSZNFXD2AMHRJPUWVELITYB	10	-4.10403952609	-4.10403952609	4.10403952609	-4.10403952609	-4.1777476498	-4.62939604437	False	5	8	22	3	18	2	1	10	23	15	16	7	24	6	13	14	12	9	20	19	8	5	11	4	21	17	0
charlieEndogenous	dot-jump	False	164	circle	1024	768	1.16079767166	70.6	94.12	True	CFNLAZUKI9PSYDRBMVWEQTHX	22	4.10403952609	4.10403952609	4.10403952609	4.10403952609	3.9142860863	4.36593448087	True	9	9	5	11	7	19	24	10	4	8	13	22	1	18	21	9	23	14	16	3	17	6	12	20	2	15	0
charlieEndogenous	dot-jump	False	165	circle	1024	768	1.16079767166	70.6	94.12	True	LEWUFAVMQTJPBX9IYCRKDHNZ	14	1.50218272469	-5.60622225078	-4.10403952609	-4.10403952609	1.95714304315	-5.2315939038	False	22	14	24	8	5	1	16	7	15	4	17	11	20	19	9	12	10	22	6	2	21	3	23	13	14	18	0
charlieEndogenous	dot-jump	False	166	circle	1024	768	1.16079767166	70.6	94.12	True	AZPIYJBENCQDVMUF5TSLXHRW	3	-2.90199417916	5.02640136157	5.02640136157	2.90199417916	-3.08626402958	5.41978073488	False	7	16	10	6	2	7	12	16	5	3	20	8	9	22	17	13	23	18	21	19	4	15	24	1	14	11	0
charlieEndogenous	dot-jump	False	167	circle	1024	768	1.16079767166	70.6	94.12	True	RSBXKJLZQYN9WFCDPATIUMVE	22	4.10403952609	4.10403952609	-4.10403952609	-4.10403952609	3.83901135387	3.6508245228	False	9	11	19	23	3	21	15	5	12	13	9	22	7	10	16	17	24	8	14	1	20	6	2	11	4	18	0
charlieEndogenous	dot-jump	False	168	circle	1024	768	1.16079767166	70.6	94.12	True	UDVEZSYKJHFCXWR2QBPTILMN	19	5.80398835832	0.0	1.50218272469	-5.60622225078	5.34450600245	0.112912098643	False	20	15	18	20	13	1	24	23	5	6	7	4	16	2	15	11	9	14	8	22	17	21	19	12	3	10	0
charlieEndogenous	dot-jump	False	169	circle	1024	768	1.16079767166	70.6	94.12	True	KCIMBSAFYT3HPNZJVDQEUWRX	4	-4.10403952609	4.10403952609	-2.90199417916	-5.02640136157	-4.29065974844	3.68846188901	False	0	10	4	19	16	3	8	12	22	9	24	2	11	5	18	13	21	17	7	20	6	23	15	14	10	1	0
charlieEndogenous	dot-jump	False	170	circle	1024	768	1.16079767166	70.6	94.12	True	LDTVXJIBYQMA9UZRSCNWEFPK	24	1.50218272469	5.60622225078	1.50218272469	5.60622225078	1.50549464858	5.53269283352	True	12	12	18	16	21	22	19	1	8	23	9	6	14	15	24	10	11	2	5	13	17	20	3	12	7	4	0
charlieEndogenous	dot-jump	False	171	circle	1024	768	1.16079767166	70.6	94.12	True	SKTJMDYVE7RQNAUIPFZHCXWB	6	-5.60622225078	1.50218272469	4.10403952609	-4.10403952609	0.0	0.0	False	17	9	9	11	15	19	13	12	3	17	21	16	8	2	23	14	10	18	20	6	5	4	24	7	22	1	0
charlieEndogenous	dot-jump	False	172	circle	1024	768	1.16079767166	70.6	94.12	True	LKATVJRWYFND3UCBSPEIHZQM	4	-4.10403952609	4.10403952609	-4.10403952609	4.10403952609	-3.9142860863	3.98956081873	True	12	12	9	7	19	22	2	23	8	15	17	21	14	13	4	18	12	10	24	20	5	6	11	16	3	1	0
charlieEndogenous	dot-jump	False	173	circle	1024	768	1.16079767166	70.6	94.12	True	KIPUMNAJXQYFD6LTERVSBHZC	23	2.90199417916	5.02640136157	-1.50218272469	5.60622225078	2.89807719851	5.04340707273	False	15	13	20	24	10	21	4	19	15	1	11	6	16	22	13	2	3	23	9	14	5	18	7	8	17	12	0
charlieEndogenous	dot-jump	False	174	circle	1024	768	1.16079767166	70.6	94.12	True	MRZEQNYDPJFIVSTB3XHLCUWK	18	5.60622225078	-1.50218272469	0.0	5.80398835832	5.79615439702	-1.65604411343	False	14	16	16	5	3	12	2	8	23	10	20	13	6	21	24	4	18	9	1	15	11	22	19	7	14	17	0
charlieEndogenous	dot-jump	False	175	circle	1024	768	1.16079767166	70.6	94.12	True	HKMFQJUBXAL4YNVPWCRZSTED	15	2.90199417916	-5.02640136157	4.10403952609	-4.10403952609	2.82280246608	-5.34450600245	False	15	11	19	8	2	20	5	18	9	14	12	23	13	16	4	1	11	15	21	24	3	7	22	10	17	6	0
charlieEndogenous	dot-jump	False	176	circle	1024	768	1.16079767166	70.6	94.12	True	EFQKMTRZJBWHVP1SIAXDNLYC	3	-2.90199417916	5.02640136157	-5.80398835832	0.0	-3.19917612823	5.2315939038	False	19	14	15	6	17	9	18	5	13	12	23	21	10	22	14	8	7	19	4	16	20	3	2	24	11	1	0
charlieEndogenous	dot-jump	False	177	circle	1024	768	1.16079767166	70.6	94.12	True	HFVDMNEZ7SYIJBACKRUWPQTX	15	2.90199417916	-5.02640136157	2.90199417916	-5.02640136157	2.89807719851	-4.85522024166	True	8	8	1	14	6	7	12	2	4	11	15	8	17	18	20	13	22	10	23	19	16	3	21	5	9	24	0
charlieEndogenous	dot-jump	False	178	circle	1024	768	1.16079767166	70.6	94.12	True	RQALPJDZBK1VTCNEHXUSWIFM	3	-2.90199417916	5.02640136157	-5.60622225078	1.50218272469	-2.52170353637	4.74230814302	False	18	10	21	11	1	10	19	22	9	15	8	16	6	13	4	14	5	17	2	20	3	24	18	12	7	23	0
charlieEndogenous	dot-jump	False	179	circle	1024	768	1.16079767166	70.6	94.12	True	LZNVBTJDEHKXCIM4PSAQFRWU	11	-2.90199417916	-5.02640136157	-2.90199417916	5.02640136157	-2.8604398323	-4.59175867816	False	23	15	1	22	14	19	24	20	8	15	18	2	13	16	21	10	17	3	12	23	9	4	6	5	7	11	0
charlieEndogenous	dot-jump	False	180	circle	1024	768	1.16079767166	70.6	94.12	True	IEBYFNURCJM8WPTKLVZADQXH	11	-2.90199417916	-5.02640136157	-5.80398835832	0.0	-2.8604398323	-4.93049497409	False	16	11	19	24	14	9	6	17	12	22	21	3	5	7	13	18	8	10	11	23	2	15	20	4	16	1	0
charlieEndogenous	dot-jump	False	181	circle	1024	768	1.16079767166	70.6	94.12	True	NLZJITDB5EQKVPFXCHRMUAWS	17	5.02640136157	-2.90199417916	4.10403952609	-4.10403952609	5.34450600245	-2.82280246608	False	23	8	13	23	12	4	24	18	7	2	16	14	9	10	5	3	19	22	15	6	11	20	1	8	21	17	0
charlieEndogenous	dot-jump	False	182	circle	1024	768	1.16079767166	70.6	94.12	True	SCHIKNJEALTFVM8UPXBWDQYZ	24	1.50218272469	5.60622225078	-5.60622225078	-1.50218272469	1.01620888779	5.38214336866	False	13	14	13	5	6	11	14	12	15	9	19	23	10	22	2	24	8	1	3	21	4	18	16	7	17	20	0
charlieEndogenous	dot-jump	False	183	circle	1024	768	1.16079767166	70.6	94.12	True	SCKLVIQRUZAPW1HYTJFBXDNE	4	-4.10403952609	4.10403952609	-1.50218272469	5.60622225078	-4.10247291737	4.14011028359	False	7	13	19	1	13	9	24	17	20	4	18	11	15	21	22	2	23	3	12	7	8	6	16	5	14	10	0
charlieEndogenous	dot-jump	False	184	circle	1024	768	1.16079767166	70.6	94.12	True	RLMADKVPF7EYZINUCSHBJQXW	15	2.90199417916	-5.02640136157	2.90199417916	5.02640136157	3.08626402958	-4.62939604437	False	1	9	16	15	20	8	4	21	2	6	19	23	12	17	9	22	7	14	11	18	24	3	1	13	5	10	0
charlieEndogenous	dot-jump	False	185	circle	1024	768	1.16079767166	70.6	94.12	True	ARCQXZLPUBKM2YHSTFDVNEJI	24	1.50218272469	5.60622225078	1.50218272469	5.60622225078	1.43021991615	5.2315939038	True	12	12	22	10	15	9	23	16	20	18	19	1	8	12	24	13	3	5	7	2	17	4	6	21	11	14	0
charlieEndogenous	dot-jump	False	186	circle	1024	768	1.16079767166	70.6	94.12	True	INSFPAMEKCLUHRJZ4DXQVWYT	14	1.50218272469	-5.60622225078	2.90199417916	-5.02640136157	2.18296724044	-5.41978073488	False	2	16	1	7	14	22	19	9	20	16	12	17	2	24	13	4	18	11	15	8	10	23	5	21	6	3	0
charlieEndogenous	dot-jump	False	187	circle	1024	768	1.16079767166	70.6	94.12	True	BDJCKAPZSNMLWRE5YFUXIVHQ	12	-1.50218272469	-5.60622225078	0.0	-5.80398835832	-1.20439571886	-5.53269283352	False	21	15	3	16	20	21	7	10	5	4	2	22	14	17	9	6	11	13	18	23	8	15	1	12	24	19	0
charlieEndogenous	dot-jump	False	188	circle	1024	768	1.16079767166	70.6	94.12	True	JVLAXRTIEH1PNKFDMSQZWYBC	24	1.50218272469	5.60622225078	0.0	5.80398835832	1.3173078175	5.38214336866	False	5	10	10	8	11	12	20	24	2	5	23	7	1	22	19	18	3	6	4	16	21	14	9	13	17	15	0
charlieEndogenous	dot-jump	False	189	circle	1024	768	1.16079767166	70.6	94.12	True	FSUEJIHLXRMBQTAN4PZVDYCK	11	-2.90199417916	-5.02640136157	-4.10403952609	-4.10403952609	-2.03241777558	-4.29065974844	False	20	16	8	15	4	23	7	9	19	12	3	17	22	2	16	1	13	14	10	20	21	5	11	6	18	24	0
charlieEndogenous	dot-jump	False	190	circle	1024	768	1.16079767166	70.6	94.12	True	FTLZIJDSAEXWVQU7PKBRHNMY	16	4.10403952609	-4.10403952609	1.50218272469	5.60622225078	3.95192345251	-3.98956081873	False	22	15	2	7	18	6	20	19	22	9	14	12	5	21	17	1	10	24	13	11	23	4	8	15	16	3	0
charlieEndogenous	dot-jump	False	191	circle	1024	768	1.16079767166	70.6	94.12	True	LJHEMTNWI2KPZYDCFUVSXBAR	14	1.50218272469	-5.60622225078	5.80398835832	0.0	1.76895621208	-6.02197859431	False	14	9	10	8	21	7	13	17	5	4	6	19	16	12	24	2	14	18	11	22	9	3	1	23	15	20	0
charlieEndogenous	dot-jump	False	192	circle	1024	768	1.16079767166	70.6	94.12	True	XQUJAMPK1HLZRIVESFBTYDCW	18	5.60622225078	-1.50218272469	5.80398835832	0.0	6.24780279159	-1.76895621208	False	4	8	4	13	8	24	18	17	16	15	19	1	6	14	9	3	7	22	11	2	5	10	12	23	20	21	0
charlieEndogenous	dot-jump	False	193	circle	1024	768	1.16079767166	70.6	94.12	True	FWMBANDXKY3UVIQCPLJHZTRS	14	1.50218272469	-5.60622225078	-5.60622225078	1.50218272469	1.09148362022	-5.60796756595	False	12	10	18	20	7	3	15	10	23	12	16	24	6	13	14	9	22	1	4	8	11	19	2	5	17	21	0
charlieEndogenous	dot-jump	False	194	circle	1024	768	1.16079767166	70.6	94.12	True	HJIEFNQSVRYXB4AZWTMKCLUP	11	-2.90199417916	-5.02640136157	1.50218272469	-5.60622225078	-2.93571456472	-5.26923127002	False	16	13	12	1	15	16	13	5	21	20	4	24	3	9	19	14	10	18	11	23	6	2	17	22	8	7	0
charlieEndogenous	dot-jump	False	195	circle	1024	768	1.16079767166	70.6	94.12	True	JWHKUINXCFB1RMEDZTSQYVAP	3	-2.90199417916	5.02640136157	4.10403952609	-4.10403952609	-2.55934090258	5.00576970652	False	10	11	23	13	12	18	21	19	8	20	6	4	3	16	22	14	15	10	2	17	24	5	7	9	11	1	0
charlieEndogenous	dot-jump	False	196	circle	1024	768	1.16079767166	70.6	94.12	True	CIMUVQKAJEFYBH8RLZPWXDTN	23	2.90199417916	5.02640136157	2.90199417916	5.02640136157	2.63461563501	4.29065974844	True	14	14	14	18	6	9	4	22	15	11	7	5	19	12	10	21	23	24	2	1	16	8	13	3	20	17	0
charlieEndogenous	dot-jump	False	197	circle	1024	768	1.16079767166	70.6	94.12	True	CRZIFHKDLSYU3QEJBXPNVMAW	16	4.10403952609	-4.10403952609	4.10403952609	-4.10403952609	3.95192345251	-4.21538501602	True	12	12	19	7	20	4	22	15	21	8	18	23	2	14	16	9	11	3	17	10	6	5	12	24	13	1	0
charlieEndogenous	dot-jump	False	198	circle	1024	768	1.16079767166	70.6	94.12	True	ZEDARPLTIC8HNKJBXQSFMUVY	15	2.90199417916	-5.02640136157	-5.60622225078	-1.50218272469	3.04862666337	-5.30686863623	False	12	10	23	1	11	21	9	19	6	16	24	4	8	13	15	20	17	5	14	10	3	18	7	2	12	22	0
charlieEndogenous	dot-jump	False	199	circle	1024	768	1.16079767166	70.6	94.12	True	WAHKYQXTDZL7FMSIJRPEVUBN	3	-2.90199417916	5.02640136157	-1.50218272469	5.60622225078	-3.16153876201	4.7046707768	False	7	11	12	22	16	1	13	18	8	3	15	19	11	2	23	5	21	6	24	4	17	14	10	9	20	7	0
charlieEndogenous	dot-jump	False	200	circle	1024	768	1.16079767166	70.6	94.12	True	SAYEFHXPWBMUV4TQNDRILJKZ	13	0.0	-5.80398835832	-1.50218272469	-5.60622225078	-0.0752747324288	-5.72087966459	False	17	13	23	4	2	14	5	16	8	22	18	11	1	21	7	12	9	19	3	13	6	17	20	24	15	10	0
charlieEndogenous	dot-jump	False	201	circle	1024	768	1.16079767166	70.6	94.12	True	CVMZWUSJENDAPK7YXTHRQILB	20	5.60622225078	1.50218272469	-5.60622225078	-1.50218272469	4.9681323403	1.46785728236	False	15	14	19	5	10	3	21	6	4	13	16	15	1	9	22	23	8	20	7	12	17	24	11	18	2	14	0
charlieEndogenous	dot-jump	False	202	circle	1024	768	1.16079767166	70.6	94.12	True	WHEKCYVNX5BQSTRMDPJZFAUI	24	1.50218272469	5.60622225078	-1.50218272469	-5.60622225078	1.43021991615	5.53269283352	False	8	9	7	6	11	3	16	19	8	23	24	12	22	20	1	14	4	9	10	13	2	18	5	21	15	17	0
charlieEndogenous	dot-jump	False	203	circle	1024	768	1.16079767166	70.6	94.12	True	EFZSHQTUJNARBDWC9VMXKLIP	14	1.50218272469	-5.60622225078	4.10403952609	-4.10403952609	1.54313201479	-5.57033019973	False	18	16	17	19	4	9	18	24	3	23	20	11	10	22	12	5	1	8	16	7	14	21	15	6	13	2	0
charlieEndogenous	dot-jump	False	204	circle	1024	768	1.16079767166	70.6	94.12	True	NPTVIKSA5FEUZBLRWXDHMYJC	11	-2.90199417916	-5.02640136157	5.02640136157	-2.90199417916	-2.93571456472	-4.89285760787	False	3	8	6	15	16	11	24	13	9	2	17	22	3	5	21	12	1	19	8	10	20	14	4	18	7	23	0
charlieEndogenous	dot-jump	False	205	circle	1024	768	1.16079767166	70.6	94.12	True	SJBREFILYDQPHAC4MZVKUTNX	7	-5.80398835832	0.0	-5.02640136157	2.90199417916	-6.02197859431	0.0	False	17	15	16	24	13	14	12	15	3	20	18	21	1	22	9	17	11	5	23	7	8	4	6	19	10	2	0
charlieEndogenous	dot-jump	False	206	circle	1024	768	1.16079767166	70.6	94.12	True	MPQEXZTCBKVU2DRAFIWJHLYN	16	4.10403952609	-4.10403952609	2.90199417916	-5.02640136157	3.80137398766	-4.06483555116	False	9	12	18	7	14	17	22	19	21	13	4	16	23	6	15	24	20	11	12	9	1	3	2	8	5	10	0
charlieEndogenous	dot-jump	False	207	circle	1024	768	1.16079767166	70.6	94.12	True	LPEDIZHT4NUVCKYJXABRQWSF	22	4.10403952609	4.10403952609	1.50218272469	-5.60622225078	3.87664872009	3.87664872009	False	0	8	22	7	5	11	13	10	1	17	14	24	20	4	2	15	23	3	8	19	6	18	21	9	16	12	0
charlieEndogenous	dot-jump	False	208	circle	1024	768	1.16079767166	70.6	94.12	True	PVNHYDFBMJUTX5AELZCSIQWR	1	0.0	5.80398835832	-4.10403952609	-4.10403952609	-0.33873629593	5.68324229838	False	10	13	4	22	18	2	15	24	6	20	23	17	1	12	7	10	5	16	3	9	13	21	8	19	14	11	0
charlieEndogenous	dot-jump	False	209	circle	1024	768	1.16079767166	70.6	94.12	True	BERIDFUYJSN8MATWKVQLXCHP	17	5.02640136157	-2.90199417916	-5.02640136157	2.90199417916	4.93049497409	-2.74752773365	False	22	11	23	13	8	14	7	9	12	21	1	6	15	5	10	11	4	18	16	2	3	19	20	24	17	22	0
charlieEndogenous	dot-jump	False	210	circle	1024	768	1.16079767166	70.6	94.12	True	TVJSUAPMEKQICFX4NDLWBYRH	24	1.50218272469	5.60622225078	-5.60622225078	1.50218272469	1.46785728236	5.08104443895	False	14	15	2	8	22	18	17	21	19	20	9	1	23	7	11	5	24	6	15	14	13	10	4	16	3	12	0
charlieEndogenous	dot-jump	False	211	circle	1024	768	1.16079767166	70.6	94.12	True	AFTBPNZEDJRY2WMVIUCKHLSX	14	1.50218272469	-5.60622225078	-1.50218272469	5.60622225078	1.54313201479	-5.75851703081	False	17	12	23	6	16	11	7	17	9	12	19	21	15	20	2	24	13	4	10	14	1	5	3	8	22	18	0
charlieEndogenous	dot-jump	False	212	circle	1024	768	1.16079767166	70.6	94.12	True	YHJDXICVS7UEZLAPMTQRNBKW	3	-2.90199417916	5.02640136157	1.50218272469	-5.60622225078	-2.74752773365	5.26923127002	False	0	9	3	22	19	7	16	18	4	11	8	14	1	12	5	15	20	24	2	10	13	9	17	21	23	6	0
charlieEndogenous	dot-jump	False	213	circle	1024	768	1.16079767166	70.6	94.12	True	KDVMSLNIARQBYX5WFPTZCHEJ	1	0.0	5.80398835832	1.50218272469	5.60622225078	0.0	5.19395653759	False	23	14	17	22	21	23	16	9	13	20	3	7	6	11	8	19	24	15	12	2	10	14	4	18	5	1	0
charlieEndogenous	dot-jump	False	214	circle	1024	768	1.16079767166	70.6	94.12	True	APUTIDFQCW2NZLMEHYBVJXKR	22	4.10403952609	4.10403952609	-5.02640136157	-2.90199417916	3.72609925523	3.68846188901	False	12	10	6	1	21	8	14	23	18	15	20	16	9	4	22	13	3	19	12	10	2	5	24	17	7	11	0
charlieEndogenous	dot-jump	False	215	circle	1024	768	1.16079767166	70.6	94.12	True	XDUWCRSEQYTMIJKZ2FVLBAHN	20	5.60622225078	1.50218272469	5.02640136157	2.90199417916	6.13489069295	1.35494518372	False	4	16	1	17	6	12	20	8	3	7	23	9	24	5	11	4	2	19	21	14	13	10	22	15	16	18	0
charlieEndogenous	dot-jump	False	216	circle	1024	768	1.16079767166	70.6	94.12	True	LSDFCZXRTABK4PHJVINMEQWU	12	-1.50218272469	-5.60622225078	2.90199417916	-5.02640136157	-1.35494518372	-5.68324229838	False	13	12	4	21	10	22	2	3	17	16	13	23	7	24	15	12	6	9	8	11	1	5	14	20	18	19	0
charlieEndogenous	dot-jump	False	217	circle	1024	768	1.16079767166	70.6	94.12	True	MYPTFKWCR3XEBQZUJHAVNDLI	6	-5.60622225078	1.50218272469	-5.60622225078	-1.50218272469	-5.41978073488	1.61840674722	False	8	9	22	15	14	19	10	9	3	12	6	8	13	23	1	2	16	7	24	5	18	21	20	11	4	17	0
charlieEndogenous	dot-jump	False	218	circle	1024	768	1.16079767166	70.6	94.12	True	RWVNDHJK3SMLBATEZQUIPFCX	15	2.90199417916	-5.02640136157	4.10403952609	4.10403952609	2.55934090258	-4.85522024166	False	19	8	4	13	21	8	5	10	2	12	22	6	14	18	19	16	20	17	1	7	9	15	11	24	23	3	0
charlieEndogenous	dot-jump	False	219	circle	1024	768	1.16079767166	70.6	94.12	True	SPUJNYEIZVLBR4TQDACFMKWX	21	5.02640136157	2.90199417916	5.60622225078	1.50218272469	4.51648394573	2.8604398323	False	20	13	18	8	15	10	2	19	16	7	3	23	17	9	13	20	12	22	6	1	11	4	21	14	5	24	0
charlieEndogenous	dot-jump	False	220	circle	1024	768	1.16079767166	70.6	94.12	True	MZEFDQPNHAS9BIULKCJTWRYV	15	2.90199417916	-5.02640136157	-2.90199417916	-5.02640136157	2.63461563501	-5.38214336866	False	22	11	21	5	12	19	9	16	23	2	13	8	22	11	17	6	1	18	10	7	3	14	4	24	15	20	0
charlieEndogenous	dot-jump	False	221	circle	1024	768	1.16079767166	70.6	94.12	True	MZEWBRHLPKXFJIQU1CVANDST	14	1.50218272469	-5.60622225078	5.02640136157	2.90199417916	1.65604411343	-5.41978073488	False	1	16	1	14	18	23	9	24	11	10	19	7	17	12	5	22	8	6	21	13	15	2	20	3	4	16	0
charlieEndogenous	dot-jump	False	222	circle	1024	768	1.16079767166	70.6	94.12	True	TLMIEFHBANXVDJC9ZYSKRUQP	1	0.0	5.80398835832	0.0	-5.80398835832	0.301098929715	5.68324229838	False	22	15	4	3	9	22	15	12	19	10	17	11	5	21	20	23	16	13	7	8	24	18	2	14	1	6	0
charlieEndogenous	dot-jump	False	223	circle	1024	768	1.16079767166	70.6	94.12	True	ZIVSYQPNMJEAHL2BWCXRKFTU	24	1.50218272469	5.60622225078	-1.50218272469	-5.60622225078	1.09148362022	5.30686863623	False	22	14	16	17	7	3	21	10	20	5	19	14	18	1	9	4	12	15	8	23	2	13	11	22	24	6	0
charlieEndogenous	dot-jump	False	224	circle	1024	768	1.16079767166	70.6	94.12	True	YJVRPWTXMN3ZCUKQHELDSIBF	15	2.90199417916	-5.02640136157	5.02640136157	-2.90199417916	2.93571456472	-5.26923127002	False	13	10	9	24	6	20	10	16	19	18	23	11	17	1	5	15	21	3	22	12	8	13	2	14	4	7	0
charlieEndogenous	dot-jump	False	225	circle	1024	768	1.16079767166	70.6	94.12	True	MEAFNLDH2SJVYQTXPRKBZIWC	21	5.02640136157	2.90199417916	0.0	-5.80398835832	4.93049497409	3.23681349444	False	6	8	3	22	2	12	19	24	21	14	13	23	20	11	7	9	8	4	16	17	1	6	10	18	5	15	0
charlieEndogenous	dot-jump	False	226	circle	1024	768	1.16079767166	70.6	94.12	True	BUXQPEARS5CDZNTIFJVHWKMY	23	2.90199417916	5.02640136157	-4.10403952609	-4.10403952609	3.08626402958	4.9681323403	False	13	9	1	16	15	11	6	19	8	5	14	10	9	7	13	23	21	17	24	22	4	18	3	12	2	20	0
charlieEndogenous	dot-jump	False	227	circle	1024	768	1.16079767166	70.6	94.12	True	CEAXWVMRILSU7ZQDJPTKNHBF	15	2.90199417916	-5.02640136157	-5.02640136157	2.90199417916	2.48406617015	-5.19395653759	False	1	12	8	15	19	12	7	21	9	2	20	11	10	13	5	6	4	16	3	1	14	22	18	23	17	24	0
charlieEndogenous	dot-jump	False	228	circle	1024	768	1.16079767166	70.6	94.12	True	WFCYDRVMQPLBI3KUSZTXHANJ	14	1.50218272469	-5.60622225078	2.90199417916	-5.02640136157	1.73131884586	-5.75851703081	False	17	13	16	24	7	11	9	2	6	5	23	3	8	12	1	15	22	13	4	14	17	21	18	10	20	19	0
charlieEndogenous	dot-jump	False	229	circle	1024	768	1.16079767166	70.6	94.12	True	PDYTHILCMN6SRUFQWVJKZXBE	11	-2.90199417916	-5.02640136157	5.60622225078	1.50218272469	-2.52170353637	-5.00576970652	False	20	10	8	1	21	22	10	15	4	12	16	2	20	7	18	13	23	6	5	9	24	14	11	17	3	19	0
charlieEndogenous	dot-jump	False	230	circle	1024	768	1.16079767166	70.6	94.12	True	DHXBSLECQTRVJFPY1ANIUKWM	2	-1.50218272469	5.60622225078	-4.10403952609	-4.10403952609	-1.65604411343	5.49505546731	False	21	16	11	5	3	15	21	7	22	20	9	4	19	6	14	1	8	23	10	24	17	13	16	2	18	12	0
charlieEndogenous	dot-jump	False	231	circle	1024	768	1.16079767166	70.6	94.12	True	WLDFHUSAKXMECI3BTNYQJZVP	23	2.90199417916	5.02640136157	-1.50218272469	-5.60622225078	2.82280246608	4.89285760787	False	15	14	6	15	4	14	16	22	21	11	3	18	1	17	13	10	12	23	9	7	2	5	24	20	19	8	0
charlieEndogenous	dot-jump	False	232	circle	1024	768	1.16079767166	70.6	94.12	True	TZCHVQNEMIB5DJKWRALYPFUS	11	-2.90199417916	-5.02640136157	-2.90199417916	5.02640136157	-2.48406617015	-5.34450600245	False	17	11	17	15	20	8	23	5	4	24	19	21	12	3	1	2	9	10	7	11	14	22	18	6	13	16	0
charlieEndogenous	dot-jump	False	233	circle	1024	768	1.16079767166	70.6	94.12	True	TSJDZYKHFVBWAPR6LQNCEXMU	15	2.90199417916	-5.02640136157	1.50218272469	-5.60622225078	3.46263769173	-4.81758287545	False	19	15	5	12	10	6	20	13	8	7	2	23	4	22	3	9	11	14	16	24	17	15	21	1	19	18	0
charlieEndogenous	dot-jump	False	234	circle	1024	768	1.16079767166	70.6	94.12	True	UWLBJQNVCHM8ZIPFYRETADXS	11	-2.90199417916	-5.02640136157	2.90199417916	-5.02640136157	-2.52170353637	-5.15631917138	False	1	11	4	11	2	3	21	16	14	5	12	7	17	15	24	9	6	19	1	8	23	10	18	20	13	22	0
charlieEndogenous	dot-jump	False	235	circle	1024	768	1.16079767166	70.6	94.12	True	BFHXUDNWZPIJLR1SYCEVQMKA	22	4.10403952609	4.10403952609	-5.60622225078	1.50218272469	3.87664872009	4.06483555116	False	15	14	18	2	7	12	24	14	11	5	15	9	21	16	17	3	6	22	4	10	20	23	8	1	19	13	0
