subject 	task 	staircase 	trialNum 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
charlieCircleCue 	 dot-jump 	 False 	 80 	 7 	 -4.0 	 0.0 	 -2.82842712475 	 2.82842712475 	 -4.02089138304 	 -0.0659162521809 	 False 	 17 	 10 	8 	21 	6 	9 	24 	1 	15 	13 	3 	2 	4 	17 	5 	20 	14 	10 	23 	7 	16 	19 	12 	11 	22 	18 	0
charlieCircleCue 	 dot-jump 	 False 	 81 	 20 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.85610075258 	 1.0217019088 	 True 	 10 	 10 	9 	24 	3 	17 	5 	21 	1 	14 	8 	19 	20 	11 	7 	6 	23 	15 	10 	22 	4 	12 	16 	18 	2 	13 	0
charlieCircleCue 	 dot-jump 	 False 	 82 	 13 	 0.0 	 -4.0 	 1.03527618041 	 -3.86370330516 	 0.0 	 -4.1527238874 	 False 	 19 	 10 	20 	3 	2 	8 	10 	15 	7 	22 	18 	9 	14 	12 	11 	24 	23 	5 	6 	1 	16 	13 	21 	4 	19 	17 	0
charlieCircleCue 	 dot-jump 	 False 	 83 	 21 	 3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 3.59243574386 	 2.0763619437 	 False 	 16 	 10 	8 	19 	3 	14 	23 	4 	9 	24 	2 	18 	5 	13 	12 	20 	11 	10 	21 	6 	17 	16 	22 	7 	1 	15 	0
charlieCircleCue 	 dot-jump 	 False 	 84 	 17 	 3.46410161514 	 -2.0 	 1.03527618041 	 -3.86370330516 	 3.52651949168 	 -2.10932006979 	 False 	 11 	 10 	21 	18 	10 	23 	11 	15 	1 	4 	24 	19 	14 	17 	12 	3 	2 	20 	13 	9 	22 	7 	6 	5 	16 	8 	0
charlieCircleCue 	 dot-jump 	 False 	 85 	 19 	 4.0 	 0.0 	 -2.0 	 -3.46410161514 	 4.08680763522 	 0.0988743782714 	 False 	 11 	 10 	20 	2 	21 	4 	24 	23 	7 	14 	16 	8 	11 	19 	1 	13 	18 	9 	17 	15 	3 	22 	10 	5 	12 	6 	0
charlieCircleCue 	 dot-jump 	 False 	 86 	 15 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 1.97748756543 	 -3.55947761777 	 True 	 10 	 10 	24 	4 	18 	9 	3 	20 	6 	12 	22 	17 	15 	10 	1 	19 	14 	5 	7 	16 	8 	11 	21 	13 	23 	2 	0
charlieCircleCue 	 dot-jump 	 False 	 87 	 20 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.88905887868 	 0.988743782714 	 True 	 10 	 10 	8 	19 	1 	18 	4 	2 	9 	16 	13 	6 	20 	5 	7 	12 	10 	24 	3 	21 	14 	23 	22 	17 	11 	15 	0
charlieCircleCue 	 dot-jump 	 False 	 88 	 2 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.08761816099 	 3.82314262649 	 True 	 10 	 10 	6 	5 	22 	20 	3 	11 	21 	4 	12 	24 	2 	7 	17 	16 	18 	19 	1 	14 	10 	23 	15 	8 	9 	13 	0
charlieCircleCue 	 dot-jump 	 False 	 89 	 13 	 0.0 	 -4.0 	 -3.46410161514 	 -2.0 	 -0.0329581260905 	 -3.95497513086 	 False 	 11 	 10 	3 	15 	7 	17 	11 	23 	20 	14 	5 	1 	9 	13 	19 	21 	16 	6 	8 	18 	22 	2 	10 	24 	12 	4 	0
charlieCircleCue 	 dot-jump 	 False 	 90 	 22 	 2.82842712475 	 2.82842712475 	 3.46410161514 	 2.0 	 2.63665008724 	 2.57073383506 	 False 	 15 	 10 	5 	10 	18 	11 	13 	20 	3 	16 	6 	9 	21 	1 	17 	7 	12 	22 	4 	24 	14 	23 	19 	2 	15 	8 	0
charlieCircleCue 	 dot-jump 	 False 	 91 	 1 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0329581260905 	 3.85610075258 	 True 	 10 	 10 	3 	15 	16 	13 	17 	8 	9 	20 	21 	7 	1 	14 	6 	18 	11 	23 	24 	12 	5 	2 	4 	10 	22 	19 	0
charlieCircleCue 	 dot-jump 	 False 	 92 	 6 	 -3.86370330516 	 1.03527618041 	 3.46410161514 	 -2.0 	 -3.98793325695 	 1.21945066535 	 False 	 18 	 10 	23 	11 	10 	20 	19 	21 	15 	3 	9 	22 	17 	5 	8 	16 	24 	13 	7 	4 	6 	18 	2 	14 	1 	12 	0
charlieCircleCue 	 dot-jump 	 False 	 93 	 24 	 1.03527618041 	 3.86370330516 	 -2.0 	 3.46410161514 	 1.0217019088 	 3.85610075258 	 False 	 20 	 10 	11 	14 	8 	15 	18 	21 	23 	6 	13 	5 	3 	20 	12 	1 	10 	2 	4 	17 	19 	9 	24 	16 	22 	7 	0
charlieCircleCue 	 dot-jump 	 False 	 94 	 18 	 3.86370330516 	 -1.03527618041 	 0.0 	 -4.0 	 3.85610075258 	 -0.988743782714 	 False 	 21 	 10 	3 	1 	14 	24 	16 	8 	21 	2 	9 	15 	13 	17 	5 	20 	11 	22 	19 	6 	4 	23 	10 	18 	7 	12 	0
charlieCircleCue 	 dot-jump 	 False 	 95 	 22 	 2.82842712475 	 2.82842712475 	 -3.86370330516 	 1.03527618041 	 2.86735696987 	 2.73552446551 	 False 	 15 	 10 	5 	20 	4 	16 	17 	2 	14 	23 	15 	13 	6 	24 	3 	1 	18 	22 	9 	21 	7 	11 	10 	12 	8 	19 	0
charlieCircleCue 	 dot-jump 	 False 	 96 	 10 	 -2.82842712475 	 -2.82842712475 	 -2.0 	 -3.46410161514 	 -2.80144071769 	 -2.99918947423 	 False 	 1 	 10 	17 	10 	7 	2 	19 	15 	23 	12 	18 	24 	11 	20 	1 	8 	3 	6 	9 	21 	13 	4 	5 	16 	14 	22 	0
charlieCircleCue 	 dot-jump 	 False 	 97 	 17 	 3.46410161514 	 -2.0 	 2.0 	 -3.46410161514 	 3.55947761777 	 -2.10932006979 	 False 	 11 	 10 	3 	19 	23 	16 	2 	20 	13 	24 	1 	4 	15 	17 	9 	10 	12 	6 	11 	8 	22 	18 	21 	7 	5 	14 	0
charlieCircleCue 	 dot-jump 	 False 	 98 	 23 	 2.0 	 3.46410161514 	 0.0 	 4.0 	 1.94452943934 	 3.26285448296 	 False 	 12 	 10 	20 	22 	2 	19 	8 	13 	14 	6 	11 	17 	1 	9 	23 	15 	7 	12 	18 	16 	4 	5 	21 	3 	24 	10 	0
charlieCircleCue 	 dot-jump 	 False 	 99 	 7 	 -4.0 	 0.0 	 -2.82842712475 	 2.82842712475 	 -3.92201700477 	 -0.197748756543 	 False 	 11 	 10 	1 	15 	22 	21 	16 	2 	8 	19 	3 	12 	4 	7 	13 	23 	24 	9 	17 	11 	20 	6 	10 	18 	5 	14 	0
charlieCircleCue 	 dot-jump 	 False 	 100 	 5 	 -3.46410161514 	 2.0 	 -4.0 	 0.0 	 -3.52651949168 	 1.87861318716 	 False 	 11 	 10 	13 	17 	20 	16 	3 	12 	2 	18 	9 	4 	7 	5 	14 	8 	23 	19 	21 	24 	11 	15 	1 	6 	22 	10 	0
charlieCircleCue 	 dot-jump 	 False 	 101 	 20 	 3.86370330516 	 1.03527618041 	 0.0 	 4.0 	 3.7901845004 	 1.08761816099 	 False 	 11 	 10 	18 	10 	15 	2 	19 	7 	13 	16 	24 	21 	1 	20 	17 	4 	8 	11 	23 	14 	3 	6 	9 	12 	5 	22 	0
charlieCircleCue 	 dot-jump 	 False 	 102 	 11 	 -2.0 	 -3.46410161514 	 -1.03527618041 	 -3.86370330516 	 -1.97748756543 	 -3.59243574386 	 False 	 16 	 10 	18 	14 	8 	7 	5 	20 	1 	2 	15 	4 	12 	16 	17 	10 	6 	19 	11 	22 	13 	23 	3 	9 	21 	24 	0
charlieCircleCue 	 dot-jump 	 False 	 103 	 22 	 2.82842712475 	 2.82842712475 	 -3.46410161514 	 -2.0 	 2.99918947423 	 2.93327322205 	 False 	 8 	 10 	8 	14 	2 	6 	21 	1 	18 	4 	22 	13 	9 	17 	16 	12 	11 	15 	23 	19 	3 	5 	24 	10 	7 	20 	0
charlieCircleCue 	 dot-jump 	 False 	 104 	 3 	 -2.0 	 3.46410161514 	 2.82842712475 	 2.82842712475 	 -2.20819444806 	 3.32877073514 	 False 	 2 	 10 	6 	17 	3 	12 	23 	20 	11 	13 	24 	19 	22 	18 	21 	2 	7 	5 	14 	8 	10 	15 	1 	4 	16 	9 	0
charlieCircleCue 	 dot-jump 	 False 	 105 	 7 	 -4.0 	 0.0 	 0.0 	 -4.0 	 -3.92201700477 	 -0.0659162521809 	 False 	 23 	 10 	9 	22 	8 	20 	10 	23 	16 	17 	4 	15 	13 	6 	1 	12 	19 	3 	24 	5 	18 	21 	2 	11 	14 	7 	0
charlieCircleCue 	 dot-jump 	 False 	 106 	 11 	 -2.0 	 -3.46410161514 	 -1.03527618041 	 3.86370330516 	 -2.04340381761 	 -3.42764511341 	 False 	 4 	 10 	17 	9 	23 	22 	11 	21 	13 	3 	12 	18 	2 	10 	8 	24 	14 	20 	1 	5 	19 	15 	7 	4 	6 	16 	0
charlieCircleCue 	 dot-jump 	 False 	 107 	 17 	 3.46410161514 	 -2.0 	 -3.46410161514 	 2.0 	 3.65835199604 	 -1.94452943934 	 False 	 19 	 10 	7 	9 	10 	3 	6 	16 	24 	13 	23 	15 	5 	14 	8 	21 	12 	19 	18 	20 	1 	17 	11 	2 	4 	22 	0
charlieCircleCue 	 dot-jump 	 False 	 108 	 4 	 -2.82842712475 	 2.82842712475 	 2.0 	 -3.46410161514 	 0 	 0 	 False 	 2 	 10 	3 	1 	4 	2 	21 	12 	10 	22 	5 	8 	15 	17 	6 	23 	9 	19 	14 	24 	7 	20 	18 	11 	16 	13 	0
