subject 	task 	staircase 	trialNum 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
charlie3 	 dot-jump 	 False 	 169 	 -4.0 	 0.0 	 -2.0 	 3.46410161514 	 -3.95497513086 	 -0.164790630452 	 False 	 4 	 10 	5 	19 	1 	20 	12 	18 	16 	3 	23 	11 	8 	6 	13 	21 	0 	4 	9 	15 	7 	14 	17 	22 	2 	10 	0
charlie3 	 dot-jump 	 False 	 170 	 -2.0 	 -3.46410161514 	 0.0 	 4.0 	 -2.01044569152 	 -3.59243574386 	 False 	 23 	 10 	13 	20 	1 	3 	19 	22 	23 	0 	7 	15 	6 	17 	5 	2 	8 	18 	11 	9 	4 	10 	14 	21 	12 	16 	0
charlie3 	 dot-jump 	 False 	 171 	 -3.46410161514 	 -2.0 	 3.46410161514 	 2.0 	 -3.65835199604 	 -2.01044569152 	 False 	 13 	 10 	19 	0 	10 	16 	12 	7 	1 	6 	17 	22 	2 	8 	4 	14 	23 	3 	20 	9 	11 	21 	18 	13 	15 	5 	0
charlie3 	 dot-jump 	 False 	 172 	 0.0 	 -4.0 	 3.46410161514 	 2.0 	 -0.0329581260905 	 -3.95497513086 	 False 	 14 	 10 	14 	22 	10 	21 	15 	9 	11 	20 	8 	19 	2 	12 	4 	16 	18 	13 	23 	0 	3 	6 	17 	1 	7 	5 	0
charlie3 	 dot-jump 	 False 	 173 	 -3.46410161514 	 -2.0 	 3.46410161514 	 2.0 	 -3.42764511341 	 -1.91157131325 	 False 	 0 	 10 	14 	7 	20 	10 	8 	21 	19 	5 	22 	16 	2 	6 	13 	23 	9 	15 	0 	11 	4 	17 	12 	18 	3 	1 	0
charlie3 	 dot-jump 	 False 	 174 	 -1.03527618041 	 -3.86370330516 	 1.03527618041 	 3.86370330516 	 -1.21945066535 	 -3.88905887868 	 False 	 11 	 10 	4 	11 	9 	23 	12 	1 	19 	7 	6 	16 	5 	17 	10 	3 	22 	18 	0 	15 	14 	2 	21 	20 	8 	13 	0
charlie3 	 dot-jump 	 False 	 175 	 3.86370330516 	 -1.03527618041 	 -4.0 	 0.0 	 4.02089138304 	 -1.08761816099 	 False 	 11 	 10 	2 	16 	9 	7 	19 	3 	14 	0 	21 	22 	12 	23 	5 	8 	6 	1 	20 	15 	4 	10 	11 	17 	18 	13 	0
charlie3 	 dot-jump 	 False 	 176 	 -3.46410161514 	 -2.0 	 -2.82842712475 	 -2.82842712475 	 -3.42764511341 	 -2.10932006979 	 False 	 6 	 10 	5 	11 	0 	20 	23 	21 	14 	10 	9 	8 	15 	16 	2 	3 	13 	1 	22 	17 	12 	4 	7 	19 	18 	6 	0
charlie3 	 dot-jump 	 False 	 177 	 2.0 	 -3.46410161514 	 -2.82842712475 	 -2.82842712475 	 1.84565506107 	 -3.39468698732 	 False 	 12 	 10 	21 	12 	14 	8 	7 	11 	17 	4 	18 	16 	15 	22 	20 	13 	6 	19 	5 	23 	1 	3 	9 	0 	10 	2 	0
charlie3 	 dot-jump 	 False 	 178 	 -1.03527618041 	 -3.86370330516 	 3.46410161514 	 -2.0 	 -1.0217019088 	 -3.95497513086 	 False 	 9 	 10 	7 	19 	6 	3 	8 	23 	13 	4 	18 	17 	22 	2 	11 	21 	15 	1 	0 	12 	5 	9 	16 	10 	14 	20 	0
charlie3 	 dot-jump 	 False 	 179 	 -2.82842712475 	 -2.82842712475 	 -2.0 	 3.46410161514 	 -2.60369196115 	 -2.86735696987 	 False 	 8 	 10 	1 	23 	20 	10 	7 	22 	13 	3 	15 	17 	8 	14 	11 	18 	16 	5 	4 	19 	21 	12 	9 	6 	2 	0 	0
charlie3 	 dot-jump 	 False 	 180 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 2.0 	 -3.52651949168 	 -1.97748756543 	 False 	 11 	 10 	18 	7 	21 	3 	23 	12 	17 	1 	15 	11 	10 	14 	6 	9 	20 	2 	4 	13 	5 	0 	19 	22 	8 	16 	0
charlie3 	 dot-jump 	 False 	 181 	 0.0 	 -4.0 	 2.82842712475 	 -2.82842712475 	 0.164790630452 	 -4.02089138304 	 False 	 11 	 10 	13 	22 	20 	16 	10 	1 	3 	6 	2 	12 	21 	18 	7 	5 	0 	17 	23 	9 	8 	4 	15 	11 	19 	14 	0
charlie3 	 dot-jump 	 False 	 182 	 -3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 -3.62539386995 	 -0.922827530533 	 False 	 12 	 10 	21 	12 	10 	2 	4 	16 	5 	0 	19 	14 	23 	20 	13 	7 	18 	22 	6 	3 	1 	8 	17 	15 	11 	9 	0
charlie3 	 dot-jump 	 False 	 183 	 -1.03527618041 	 -3.86370330516 	 2.0 	 -3.46410161514 	 -0.889869404443 	 -3.82314262649 	 False 	 14 	 10 	11 	1 	19 	12 	4 	2 	0 	9 	7 	13 	20 	16 	18 	21 	17 	8 	5 	22 	14 	10 	6 	15 	23 	3 	0
charlie3 	 dot-jump 	 False 	 184 	 2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 2.86735696987 	 -2.99918947423 	 False 	 16 	 10 	19 	12 	10 	13 	7 	17 	9 	0 	20 	22 	15 	3 	5 	6 	18 	23 	21 	1 	4 	11 	16 	8 	2 	14 	0
charlie3 	 dot-jump 	 False 	 185 	 -2.0 	 3.46410161514 	 -1.03527618041 	 3.86370330516 	 -1.84565506107 	 3.4606032395 	 False 	 11 	 10 	21 	5 	15 	16 	11 	17 	10 	0 	6 	12 	7 	8 	22 	1 	4 	2 	23 	14 	9 	13 	18 	20 	3 	19 	0
charlie3 	 dot-jump 	 False 	 186 	 1.03527618041 	 -3.86370330516 	 3.46410161514 	 -2.0 	 1.08761816099 	 -3.75722637431 	 False 	 11 	 10 	0 	20 	21 	1 	6 	13 	17 	5 	7 	4 	22 	19 	10 	2 	9 	8 	3 	15 	16 	23 	14 	12 	11 	18 	0
charlie3 	 dot-jump 	 False 	 187 	 0.0 	 -4.0 	 2.0 	 -3.46410161514 	 -0.164790630452 	 -4.1527238874 	 False 	 9 	 10 	4 	13 	22 	1 	10 	15 	3 	7 	6 	18 	20 	17 	19 	11 	21 	12 	14 	5 	9 	8 	23 	2 	16 	0 	0
charlie3 	 dot-jump 	 False 	 188 	 1.03527618041 	 -3.86370330516 	 2.0 	 -3.46410161514 	 1.08761816099 	 -3.82314262649 	 False 	 12 	 10 	4 	5 	18 	17 	2 	14 	0 	6 	23 	7 	20 	3 	19 	16 	10 	22 	1 	15 	8 	21 	12 	9 	11 	13 	0
charlie3 	 dot-jump 	 False 	 189 	 3.86370330516 	 -1.03527618041 	 0.0 	 4.0 	 3.88905887868 	 -1.21945066535 	 False 	 19 	 10 	20 	17 	21 	2 	8 	13 	4 	18 	9 	3 	6 	22 	12 	11 	15 	16 	19 	10 	0 	23 	7 	5 	1 	14 	0
charlie3 	 dot-jump 	 False 	 190 	 3.46410161514 	 2.0 	 2.0 	 -3.46410161514 	 3.36172886123 	 1.94452943934 	 False 	 8 	 10 	4 	16 	10 	17 	18 	12 	13 	5 	2 	19 	20 	1 	8 	21 	15 	6 	14 	0 	11 	22 	23 	3 	7 	9 	0
charlie3 	 dot-jump 	 False 	 191 	 -4.0 	 0.0 	 0.0 	 4.0 	 -3.88905887868 	 0.0659162521809 	 False 	 5 	 10 	13 	0 	8 	16 	17 	12 	7 	10 	3 	23 	6 	19 	11 	1 	14 	9 	15 	5 	2 	4 	20 	22 	21 	18 	0
charlie3 	 dot-jump 	 False 	 192 	 2.0 	 3.46410161514 	 3.46410161514 	 -2.0 	 1.94452943934 	 3.39468698732 	 False 	 20 	 10 	0 	15 	13 	14 	20 	12 	23 	2 	1 	5 	22 	8 	16 	9 	7 	11 	17 	3 	18 	21 	4 	10 	6 	19 	0
charlie3 	 dot-jump 	 False 	 193 	 -2.82842712475 	 2.82842712475 	 -2.0 	 -3.46410161514 	 -2.86735696987 	 2.83439884378 	 False 	 8 	 10 	10 	13 	0 	19 	21 	6 	1 	4 	9 	15 	16 	8 	2 	23 	22 	7 	11 	17 	14 	12 	3 	18 	5 	20 	0
charlie3 	 dot-jump 	 False 	 194 	 3.46410161514 	 -2.0 	 -1.03527618041 	 3.86370330516 	 3.39468698732 	 -2.0763619437 	 False 	 9 	 10 	18 	21 	3 	5 	11 	13 	17 	12 	10 	22 	7 	14 	4 	6 	15 	19 	0 	1 	20 	2 	9 	16 	23 	8 	0
charlie3 	 dot-jump 	 False 	 195 	 -1.03527618041 	 -3.86370330516 	 -2.0 	 3.46410161514 	 -0.988743782714 	 -3.98793325695 	 False 	 13 	 10 	7 	9 	14 	18 	6 	13 	12 	22 	16 	3 	8 	1 	15 	17 	5 	23 	2 	20 	10 	11 	4 	0 	21 	19 	0
charlie3 	 dot-jump 	 False 	 196 	 3.46410161514 	 -2.0 	 2.0 	 3.46410161514 	 3.59243574386 	 -2.10932006979 	 False 	 12 	 10 	2 	0 	11 	9 	7 	23 	12 	20 	21 	6 	4 	8 	22 	3 	1 	18 	5 	15 	19 	14 	17 	10 	16 	13 	0
charlie3 	 dot-jump 	 False 	 197 	 2.0 	 -3.46410161514 	 2.0 	 3.46410161514 	 1.91157131325 	 -3.4606032395 	 False 	 1 	 10 	13 	20 	14 	12 	2 	9 	21 	11 	7 	3 	4 	18 	19 	22 	8 	15 	6 	17 	16 	10 	23 	5 	0 	1 	0
charlie3 	 dot-jump 	 False 	 198 	 -1.03527618041 	 -3.86370330516 	 3.86370330516 	 1.03527618041 	 -1.15353441317 	 -3.92201700477 	 False 	 4 	 10 	21 	18 	7 	9 	17 	10 	8 	3 	16 	4 	1 	20 	11 	22 	12 	6 	13 	5 	23 	0 	19 	15 	2 	14 	0
charlie3 	 dot-jump 	 False 	 199 	 2.82842712475 	 -2.82842712475 	 1.03527618041 	 -3.86370330516 	 2.90031509596 	 -3.0980638525 	 False 	 9 	 10 	14 	20 	22 	15 	4 	1 	9 	23 	6 	21 	19 	10 	13 	2 	12 	8 	17 	16 	7 	5 	18 	3 	11 	0 	0
charlie3 	 dot-jump 	 False 	 200 	 -2.0 	 -3.46410161514 	 -3.46410161514 	 2.0 	 -1.87861318716 	 -3.55947761777 	 False 	 20 	 10 	4 	3 	8 	22 	2 	20 	18 	21 	6 	14 	10 	17 	11 	7 	5 	13 	15 	0 	19 	1 	16 	9 	23 	12 	0
charlie3 	 dot-jump 	 False 	 201 	 -3.46410161514 	 -2.0 	 0.0 	 -4.0 	 -3.59243574386 	 -2.04340381761 	 False 	 12 	 10 	17 	1 	16 	22 	19 	21 	11 	7 	15 	2 	18 	0 	14 	12 	3 	23 	13 	9 	10 	6 	4 	5 	8 	20 	0
charlie3 	 dot-jump 	 False 	 202 	 1.03527618041 	 -3.86370330516 	 -2.0 	 -3.46410161514 	 1.08761816099 	 -4.11976576131 	 False 	 20 	 10 	7 	9 	22 	8 	21 	6 	20 	4 	5 	3 	16 	2 	17 	12 	18 	11 	10 	14 	1 	15 	19 	13 	23 	0 	0
charlie3 	 dot-jump 	 False 	 203 	 2.0 	 -3.46410161514 	 -3.46410161514 	 2.0 	 1.87861318716 	 -3.42764511341 	 False 	 8 	 10 	8 	15 	16 	1 	12 	23 	13 	7 	20 	19 	10 	9 	22 	4 	21 	2 	17 	3 	6 	0 	14 	11 	18 	5 	0
charlie3 	 dot-jump 	 False 	 204 	 -3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 -3.82314262649 	 -1.21945066535 	 False 	 8 	 10 	7 	18 	16 	3 	8 	4 	12 	17 	13 	1 	23 	5 	2 	19 	14 	20 	0 	21 	22 	9 	15 	6 	11 	10 	0
charlie3 	 dot-jump 	 False 	 205 	 2.0 	 3.46410161514 	 3.86370330516 	 1.03527618041 	 2.04340381761 	 3.4606032395 	 False 	 11 	 10 	13 	8 	11 	23 	12 	6 	15 	20 	5 	9 	1 	4 	3 	14 	16 	2 	7 	0 	18 	10 	17 	22 	21 	19 	0
charlie3 	 dot-jump 	 False 	 206 	 0.0 	 -4.0 	 4.0 	 0.0 	 -0.0329581260905 	 -4.18568201349 	 False 	 12 	 10 	10 	5 	20 	15 	19 	6 	13 	21 	2 	8 	0 	17 	18 	23 	11 	1 	3 	16 	22 	14 	9 	12 	7 	4 	0
charlie3 	 dot-jump 	 False 	 207 	 3.46410161514 	 -2.0 	 3.86370330516 	 -1.03527618041 	 3.42764511341 	 -2.10932006979 	 False 	 8 	 10 	17 	2 	9 	7 	20 	12 	18 	15 	22 	10 	23 	5 	21 	19 	16 	3 	8 	14 	6 	13 	4 	1 	11 	0 	0
charlie3 	 dot-jump 	 False 	 208 	 -2.0 	 -3.46410161514 	 2.0 	 3.46410161514 	 -2.10932006979 	 -3.42764511341 	 False 	 15 	 10 	12 	18 	11 	2 	5 	13 	3 	14 	22 	19 	4 	15 	0 	9 	23 	16 	10 	6 	8 	17 	1 	20 	7 	21 	0
charlie3 	 dot-jump 	 False 	 209 	 -3.86370330516 	 -1.03527618041 	 2.0 	 3.46410161514 	 -4.02089138304 	 -1.0217019088 	 False 	 9 	 10 	18 	17 	20 	23 	11 	1 	16 	12 	5 	13 	4 	0 	9 	3 	15 	8 	14 	7 	22 	6 	19 	21 	2 	10 	0
charlie3 	 dot-jump 	 False 	 210 	 2.0 	 -3.46410161514 	 -3.46410161514 	 2.0 	 2.10932006979 	 -3.49356136559 	 False 	 9 	 10 	2 	22 	4 	9 	15 	8 	6 	23 	17 	20 	10 	14 	0 	12 	1 	3 	7 	5 	19 	21 	11 	16 	13 	18 	0
charlie3 	 dot-jump 	 False 	 211 	 3.46410161514 	 -2.0 	 0.0 	 -4.0 	 3.32877073514 	 -1.87861318716 	 False 	 9 	 10 	17 	19 	4 	1 	0 	10 	15 	5 	20 	22 	18 	3 	9 	11 	14 	7 	12 	6 	8 	13 	16 	2 	23 	21 	0
charlie3 	 dot-jump 	 False 	 212 	 1.03527618041 	 -3.86370330516 	 -3.46410161514 	 2.0 	 1.08761816099 	 -3.95497513086 	 False 	 15 	 10 	12 	11 	23 	7 	9 	22 	0 	3 	1 	21 	10 	18 	16 	13 	14 	19 	17 	5 	15 	4 	6 	20 	2 	8 	0
charlie3 	 dot-jump 	 False 	 213 	 -2.0 	 3.46410161514 	 3.46410161514 	 2.0 	 -2.04340381761 	 3.39468698732 	 False 	 20 	 10 	12 	5 	18 	3 	22 	14 	0 	19 	4 	16 	2 	15 	9 	1 	7 	13 	10 	17 	20 	21 	8 	11 	6 	23 	0
charlie3 	 dot-jump 	 False 	 214 	 2.82842712475 	 -2.82842712475 	 -3.46410161514 	 2.0 	 2.80144071769 	 -2.83439884378 	 False 	 19 	 10 	18 	1 	14 	16 	11 	7 	23 	8 	20 	17 	10 	2 	22 	19 	0 	5 	6 	3 	12 	21 	13 	15 	4 	9 	0
charlie3 	 dot-jump 	 False 	 215 	 3.86370330516 	 1.03527618041 	 3.46410161514 	 -2.0 	 3.82314262649 	 1.08761816099 	 False 	 13 	 10 	8 	0 	15 	13 	2 	16 	19 	4 	23 	7 	22 	9 	10 	1 	18 	11 	20 	5 	17 	6 	12 	14 	21 	3 	0
charlie3 	 dot-jump 	 False 	 216 	 -3.46410161514 	 -2.0 	 -3.86370330516 	 1.03527618041 	 -3.36172886123 	 -1.87861318716 	 False 	 12 	 10 	6 	20 	7 	0 	17 	1 	19 	5 	9 	15 	11 	21 	14 	22 	10 	12 	3 	18 	4 	8 	23 	13 	16 	2 	0
charlie3 	 dot-jump 	 False 	 217 	 2.0 	 -3.46410161514 	 3.86370330516 	 -1.03527618041 	 2.04340381761 	 -3.62539386995 	 False 	 12 	 10 	16 	4 	13 	8 	21 	15 	7 	5 	9 	18 	23 	0 	20 	3 	11 	10 	14 	12 	17 	1 	22 	2 	19 	6 	0
charlie3 	 dot-jump 	 False 	 218 	 1.03527618041 	 -3.86370330516 	 4.0 	 0.0 	 1.0217019088 	 -3.7901845004 	 False 	 6 	 10 	23 	12 	9 	2 	5 	14 	19 	18 	3 	11 	0 	1 	4 	22 	17 	7 	21 	8 	16 	6 	10 	20 	13 	15 	0
charlie3 	 dot-jump 	 False 	 219 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 -3.86370330516 	 0.988743782714 	 3.82314262649 	 False 	 16 	 10 	9 	23 	3 	4 	21 	22 	17 	10 	6 	7 	19 	13 	2 	11 	14 	20 	5 	12 	16 	0 	18 	1 	15 	8 	0
charlie3 	 dot-jump 	 False 	 220 	 2.82842712475 	 -2.82842712475 	 -3.46410161514 	 2.0 	 2.7684825916 	 -2.66960821333 	 False 	 12 	 10 	13 	2 	17 	15 	23 	7 	8 	4 	6 	3 	10 	19 	21 	0 	14 	1 	16 	9 	22 	20 	12 	5 	18 	11 	0
charlie3 	 dot-jump 	 False 	 221 	 1.03527618041 	 3.86370330516 	 3.86370330516 	 -1.03527618041 	 1.15353441317 	 3.75722637431 	 False 	 12 	 10 	12 	19 	21 	15 	3 	7 	16 	9 	8 	2 	23 	13 	5 	10 	17 	22 	11 	0 	18 	20 	14 	4 	6 	1 	0
charlie3 	 dot-jump 	 False 	 222 	 -2.0 	 -3.46410161514 	 -3.46410161514 	 2.0 	 -2.04340381761 	 -3.62539386995 	 False 	 15 	 10 	19 	22 	8 	11 	6 	21 	18 	14 	5 	17 	10 	1 	13 	12 	7 	16 	4 	20 	9 	3 	23 	0 	2 	15 	0
charlie3 	 dot-jump 	 False 	 223 	 2.0 	 -3.46410161514 	 -3.86370330516 	 1.03527618041 	 2.27411070024 	 -3.59243574386 	 False 	 6 	 10 	3 	12 	4 	7 	9 	22 	20 	0 	17 	8 	11 	1 	18 	10 	16 	19 	13 	14 	5 	6 	15 	2 	23 	21 	0
charlie3 	 dot-jump 	 False 	 224 	 2.0 	 3.46410161514 	 -4.0 	 0.0 	 1.81269693498 	 3.4606032395 	 False 	 12 	 10 	18 	21 	22 	17 	14 	16 	13 	5 	20 	2 	12 	7 	4 	8 	23 	11 	3 	1 	10 	15 	6 	9 	19 	0 	0
charlie3 	 dot-jump 	 False 	 225 	 -2.82842712475 	 2.82842712475 	 4.0 	 0.0 	 -2.90031509596 	 2.73552446551 	 False 	 2 	 10 	10 	14 	9 	1 	13 	2 	19 	8 	21 	12 	0 	5 	23 	20 	22 	16 	15 	3 	6 	11 	18 	17 	4 	7 	0
charlie3 	 dot-jump 	 False 	 226 	 -3.46410161514 	 2.0 	 3.86370330516 	 -1.03527618041 	 -3.32877073514 	 1.81269693498 	 False 	 20 	 10 	6 	4 	16 	12 	20 	13 	15 	17 	22 	11 	23 	21 	3 	0 	5 	8 	1 	7 	9 	19 	10 	2 	18 	14 	0
charlie3 	 dot-jump 	 False 	 227 	 1.03527618041 	 -3.86370330516 	 -4.0 	 0.0 	 1.08761816099 	 -3.85610075258 	 False 	 1 	 10 	18 	19 	8 	14 	5 	2 	15 	17 	7 	0 	12 	16 	4 	22 	3 	1 	6 	20 	23 	13 	9 	11 	10 	21 	0
charlie3 	 dot-jump 	 False 	 228 	 1.03527618041 	 3.86370330516 	 2.82842712475 	 -2.82842712475 	 1.12057628708 	 3.72426824822 	 False 	 16 	 10 	4 	11 	0 	15 	23 	9 	10 	19 	18 	16 	21 	3 	1 	12 	6 	13 	5 	20 	22 	7 	14 	8 	2 	17 	0
charlie3 	 dot-jump 	 False 	 229 	 3.86370330516 	 -1.03527618041 	 -3.46410161514 	 2.0 	 3.69131012213 	 -1.25240879144 	 False 	 19 	 10 	0 	8 	18 	4 	17 	9 	14 	22 	20 	11 	10 	2 	7 	15 	6 	21 	19 	5 	3 	23 	1 	13 	16 	12 	0
charlie3 	 dot-jump 	 False 	 230 	 3.46410161514 	 2.0 	 0.0 	 4.0 	 3.49356136559 	 1.94452943934 	 False 	 12 	 10 	21 	18 	14 	22 	23 	5 	10 	17 	1 	0 	6 	4 	2 	9 	20 	19 	15 	7 	11 	12 	16 	8 	3 	13 	0
charlie3 	 dot-jump 	 False 	 231 	 3.46410161514 	 -2.0 	 1.03527618041 	 -3.86370330516 	 3.55947761777 	 -2.14227819588 	 False 	 13 	 10 	10 	9 	11 	16 	20 	21 	5 	15 	17 	23 	19 	1 	2 	22 	8 	3 	13 	14 	18 	7 	0 	12 	4 	6 	0
charlie3 	 dot-jump 	 False 	 232 	 2.0 	 -3.46410161514 	 3.86370330516 	 -1.03527618041 	 1.97748756543 	 -3.62539386995 	 False 	 13 	 10 	0 	15 	10 	14 	17 	11 	16 	9 	1 	4 	23 	21 	13 	20 	8 	7 	12 	19 	22 	2 	5 	6 	3 	18 	0
charlie3 	 dot-jump 	 False 	 233 	 3.46410161514 	 -2.0 	 -2.0 	 -3.46410161514 	 3.42764511341 	 -2.04340381761 	 False 	 13 	 10 	6 	9 	1 	18 	7 	11 	17 	12 	10 	23 	16 	21 	20 	22 	8 	3 	2 	14 	13 	5 	15 	4 	19 	0 	0
charlie3 	 dot-jump 	 False 	 234 	 2.0 	 3.46410161514 	 2.82842712475 	 2.82842712475 	 1.91157131325 	 3.4606032395 	 False 	 12 	 10 	1 	7 	14 	17 	12 	9 	13 	22 	0 	23 	3 	6 	4 	21 	5 	8 	10 	15 	16 	19 	18 	11 	20 	2 	0
charlie3 	 dot-jump 	 False 	 235 	 2.82842712475 	 2.82842712475 	 -3.86370330516 	 1.03527618041 	 2.83439884378 	 2.86735696987 	 False 	 15 	 10 	14 	22 	4 	17 	15 	6 	10 	18 	19 	13 	11 	16 	2 	8 	9 	3 	0 	21 	1 	5 	12 	7 	20 	23 	0
charlie3 	 dot-jump 	 False 	 236 	 -2.82842712475 	 2.82842712475 	 -4.0 	 0.0 	 -2.7684825916 	 2.70256633942 	 False 	 13 	 10 	23 	0 	6 	15 	20 	5 	19 	2 	17 	1 	12 	7 	11 	9 	21 	8 	14 	3 	16 	18 	10 	22 	4 	13 	0
charlie3 	 dot-jump 	 False 	 237 	 -2.0 	 -3.46410161514 	 0.0 	 -4.0 	 -2.04340381761 	 -3.36172886123 	 False 	 14 	 10 	10 	21 	22 	6 	1 	2 	9 	23 	15 	19 	18 	0 	17 	12 	16 	4 	3 	20 	5 	7 	13 	14 	11 	8 	0
charlie3 	 dot-jump 	 False 	 238 	 -3.46410161514 	 2.0 	 2.82842712475 	 2.82842712475 	 -3.42764511341 	 1.81269693498 	 False 	 17 	 10 	18 	0 	21 	15 	16 	5 	2 	23 	1 	17 	3 	7 	14 	11 	8 	9 	22 	10 	6 	20 	4 	12 	13 	19 	0
charlie3 	 dot-jump 	 False 	 239 	 -2.82842712475 	 -2.82842712475 	 -4.0 	 0.0 	 -2.83439884378 	 -2.80144071769 	 False 	 12 	 10 	23 	18 	8 	2 	16 	4 	1 	5 	11 	13 	12 	19 	15 	20 	3 	6 	22 	10 	9 	14 	21 	7 	0 	17 	0
charlie3 	 dot-jump 	 False 	 240 	 1.03527618041 	 -3.86370330516 	 2.82842712475 	 -2.82842712475 	 1.12057628708 	 -3.85610075258 	 False 	 15 	 10 	23 	5 	8 	15 	20 	14 	3 	10 	16 	6 	21 	0 	18 	11 	17 	19 	13 	9 	7 	4 	1 	2 	22 	12 	0
charlie3 	 dot-jump 	 False 	 241 	 3.46410161514 	 -2.0 	 -2.0 	 -3.46410161514 	 3.55947761777 	 -2.17523632197 	 False 	 12 	 10 	9 	6 	7 	21 	14 	2 	18 	4 	23 	19 	16 	1 	22 	5 	8 	12 	13 	20 	11 	10 	17 	15 	3 	0 	0
charlie3 	 dot-jump 	 False 	 242 	 2.0 	 -3.46410161514 	 3.86370330516 	 1.03527618041 	 2.01044569152 	 -3.49356136559 	 False 	 11 	 10 	22 	7 	23 	19 	3 	2 	10 	14 	17 	0 	1 	20 	11 	6 	8 	15 	21 	18 	12 	13 	9 	5 	4 	16 	0
charlie3 	 dot-jump 	 False 	 243 	 0.0 	 -4.0 	 -1.03527618041 	 -3.86370330516 	 0.0988743782714 	 -4.05384950913 	 False 	 12 	 10 	4 	2 	3 	19 	9 	21 	14 	11 	10 	8 	17 	20 	18 	23 	1 	22 	15 	16 	13 	5 	12 	6 	0 	7 	0
charlie3 	 dot-jump 	 False 	 244 	 -3.46410161514 	 2.0 	 4.0 	 0.0 	 -3.39468698732 	 1.81269693498 	 False 	 13 	 10 	19 	11 	20 	22 	15 	3 	16 	8 	12 	9 	0 	14 	23 	10 	21 	18 	13 	5 	1 	2 	6 	17 	7 	4 	0
charlie3 	 dot-jump 	 False 	 245 	 2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 1.97748756543 	 3.36172886123 	 False 	 8 	 10 	12 	14 	23 	20 	17 	11 	1 	15 	4 	7 	8 	18 	19 	2 	16 	5 	9 	21 	3 	10 	13 	22 	0 	6 	0
charlie3 	 dot-jump 	 False 	 246 	 3.46410161514 	 2.0 	 -1.03527618041 	 3.86370330516 	 3.52651949168 	 1.91157131325 	 False 	 12 	 10 	21 	19 	13 	4 	5 	12 	6 	3 	16 	22 	7 	14 	2 	18 	11 	17 	9 	8 	23 	0 	10 	15 	1 	20 	0
charlie3 	 dot-jump 	 False 	 247 	 2.0 	 -3.46410161514 	 0.0 	 -4.0 	 1.94452943934 	 -3.42764511341 	 False 	 20 	 10 	2 	0 	1 	6 	12 	5 	8 	19 	13 	4 	18 	21 	22 	16 	11 	17 	3 	7 	14 	15 	20 	10 	9 	23 	0
charlie3 	 dot-jump 	 False 	 248 	 0.0 	 -4.0 	 -2.82842712475 	 2.82842712475 	 0.0659162521809 	 -4.21864013958 	 False 	 13 	 10 	10 	5 	2 	23 	0 	4 	1 	17 	13 	21 	9 	15 	6 	18 	8 	7 	11 	3 	22 	12 	20 	16 	14 	19 	0
charlie3 	 dot-jump 	 False 	 249 	 2.82842712475 	 -2.82842712475 	 1.03527618041 	 -3.86370330516 	 2.83439884378 	 -2.80144071769 	 False 	 22 	 10 	6 	0 	16 	11 	4 	22 	20 	10 	12 	15 	19 	3 	9 	7 	18 	13 	14 	17 	23 	8 	5 	2 	21 	1 	0
