subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
KR 	 dot-jump 	 False 	 78 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.02640136157 	 -2.90199417916 	 2.8604398323 	 5.2315939038 	 False 	 6 	 10 	14 	11 	5 	22 	1 	21 	23 	2 	6 	12 	17 	19 	24 	7 	18 	8 	10 	16 	3 	15 	13 	20 	4 	9 	0
KR 	 dot-jump 	 False 	 79 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 -5.60622225078 	 -1.50218272469 	 5.90906649566 	 1.053846254 	 False 	 7 	 8 	17 	5 	19 	15 	16 	12 	1 	20 	8 	11 	10 	14 	13 	2 	21 	23 	24 	9 	7 	6 	18 	3 	22 	4 	0
KR 	 dot-jump 	 False 	 80 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 7 	 -5.80398835832 	 0.0 	 -5.80398835832 	 0.0 	 -5.68324229838 	 -0.188186831072 	 True 	 14 	 14 	6 	12 	9 	17 	16 	23 	3 	21 	2 	24 	13 	19 	4 	14 	7 	5 	15 	18 	10 	20 	1 	11 	8 	22 	0
KR 	 dot-jump 	 False 	 81 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 0.0 	 -5.80398835832 	 4.25302238223 	 4.36593448087 	 False 	 3 	 11 	17 	6 	12 	22 	5 	24 	10 	3 	8 	7 	21 	13 	16 	19 	4 	18 	1 	15 	2 	14 	9 	20 	23 	11 	0
KR 	 dot-jump 	 False 	 82 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 0.0 	 -5.80398835832 	 -0.112912098643 	 -5.72087966459 	 True 	 13 	 13 	3 	6 	21 	15 	11 	5 	4 	16 	18 	8 	7 	9 	19 	13 	10 	23 	24 	22 	14 	20 	2 	1 	17 	12 	0
KR 	 dot-jump 	 False 	 83 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 5.02640136157 	 2.90199417916 	 -2.8604398323 	 4.81758287545 	 False 	 17 	 14 	11 	14 	6 	16 	23 	8 	15 	24 	1 	18 	10 	22 	20 	4 	21 	2 	19 	3 	13 	9 	7 	17 	5 	12 	0
KR 	 dot-jump 	 False 	 84 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -4.10403952609 	 -4.10403952609 	 3.98956081873 	 4.10247291737 	 False 	 6 	 10 	2 	4 	17 	16 	1 	7 	22 	5 	12 	23 	10 	9 	19 	20 	15 	18 	6 	3 	13 	11 	14 	8 	24 	21 	0
KR 	 dot-jump 	 False 	 85 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -2.90199417916 	 5.02640136157 	 -1.65604411343 	 -5.49505546731 	 False 	 19 	 8 	17 	9 	4 	16 	11 	15 	8 	10 	3 	2 	7 	13 	20 	6 	18 	19 	24 	23 	1 	12 	14 	5 	21 	22 	0
KR 	 dot-jump 	 False 	 86 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -2.90199417916 	 5.02640136157 	 -4.21538501602 	 4.10247291737 	 False 	 5 	 15 	8 	19 	1 	22 	9 	4 	17 	14 	2 	16 	11 	12 	21 	24 	15 	3 	7 	20 	6 	13 	10 	18 	5 	23 	0
KR 	 dot-jump 	 False 	 87 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 1.50218272469 	 5.60622225078 	 3.3873629593 	 5.2315939038 	 False 	 6 	 16 	5 	16 	8 	14 	11 	19 	23 	4 	18 	10 	7 	6 	9 	3 	21 	15 	24 	13 	1 	20 	22 	2 	17 	12 	0
KR 	 dot-jump 	 False 	 88 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 0.0 	 5.80398835832 	 -2.5969782688 	 4.9681323403 	 False 	 6 	 9 	7 	19 	12 	13 	24 	5 	3 	4 	21 	1 	14 	2 	23 	9 	20 	16 	22 	15 	18 	11 	6 	10 	17 	8 	0
KR 	 dot-jump 	 False 	 89 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.63461563501 	 5.2315939038 	 False 	 3 	 12 	23 	16 	19 	3 	11 	8 	24 	6 	4 	17 	5 	18 	2 	15 	10 	12 	13 	20 	7 	9 	22 	14 	21 	1 	0
KR 	 dot-jump 	 False 	 90 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.49505546731 	 1.16675835265 	 True 	 14 	 14 	9 	10 	2 	21 	18 	1 	19 	3 	22 	13 	8 	17 	7 	14 	6 	5 	12 	15 	24 	20 	16 	23 	11 	4 	0
KR 	 dot-jump 	 False 	 91 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 2.90199417916 	 -5.02640136157 	 -2.82280246608 	 4.9681323403 	 False 	 13 	 12 	10 	21 	23 	13 	1 	5 	22 	8 	14 	4 	17 	6 	15 	3 	12 	11 	9 	2 	20 	24 	18 	19 	16 	7 	0
KR 	 dot-jump 	 False 	 92 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.60622225078 	 1.50218272469 	 4.62939604437 	 4.25302238223 	 False 	 8 	 11 	19 	23 	6 	1 	9 	21 	15 	13 	22 	3 	12 	20 	14 	2 	24 	7 	8 	10 	4 	5 	17 	18 	16 	11 	0
KR 	 dot-jump 	 False 	 93 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 -2.90199417916 	 5.02640136157 	 2.70989036744 	 -5.19395653759 	 False 	 12 	 13 	5 	17 	22 	20 	19 	7 	11 	6 	12 	1 	23 	14 	15 	3 	4 	9 	2 	8 	21 	16 	24 	13 	18 	10 	0
KR 	 dot-jump 	 False 	 94 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.55934090258 	 -4.89285760787 	 False 	 22 	 10 	12 	24 	22 	8 	3 	16 	19 	10 	6 	21 	2 	13 	9 	7 	20 	18 	14 	15 	1 	23 	17 	4 	11 	5 	0
KR 	 dot-jump 	 False 	 95 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 0.0 	 5.80398835832 	 1.54313201479 	 5.72087966459 	 False 	 19 	 15 	4 	18 	3 	12 	17 	9 	11 	21 	6 	14 	15 	16 	22 	2 	10 	1 	13 	19 	7 	24 	5 	20 	23 	8 	0
KR 	 dot-jump 	 False 	 96 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 1.50218272469 	 5.60622225078 	 3.76373662144 	 4.32829711466 	 False 	 14 	 16 	8 	12 	13 	23 	3 	15 	10 	16 	17 	20 	7 	1 	19 	21 	22 	14 	24 	11 	4 	9 	5 	2 	6 	18 	0
KR 	 dot-jump 	 False 	 97 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -5.60622225078 	 -1.50218272469 	 -5.11868180516 	 -3.16153876201 	 False 	 8 	 9 	23 	15 	2 	21 	4 	10 	12 	5 	9 	8 	6 	22 	7 	17 	13 	11 	3 	20 	24 	18 	1 	16 	14 	19 	0
KR 	 dot-jump 	 False 	 98 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 5.02640136157 	 2.90199417916 	 -2.40879143772 	 -4.93049497409 	 False 	 11 	 8 	24 	23 	2 	1 	15 	6 	7 	13 	21 	10 	5 	11 	9 	19 	18 	12 	8 	16 	4 	3 	22 	20 	14 	17 	0
KR 	 dot-jump 	 False 	 99 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -1.50218272469 	 5.60622225078 	 -5.26923127002 	 -3.08626402958 	 False 	 8 	 9 	21 	14 	20 	15 	5 	6 	23 	10 	9 	2 	18 	16 	11 	13 	24 	22 	3 	7 	1 	19 	17 	4 	12 	8 	0
KR 	 dot-jump 	 False 	 100 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -4.10403952609 	 4.10403952609 	 -5.15631917138 	 2.70989036744 	 False 	 18 	 12 	15 	21 	12 	23 	3 	22 	9 	18 	13 	2 	6 	24 	4 	17 	16 	1 	19 	7 	5 	14 	8 	20 	11 	10 	0
KR 	 dot-jump 	 False 	 101 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.60622225078 	 -1.50218272469 	 4.85522024166 	 3.08626402958 	 False 	 15 	 13 	16 	3 	22 	15 	4 	11 	5 	20 	24 	9 	17 	6 	10 	18 	23 	21 	13 	7 	14 	8 	1 	12 	2 	19 	0
KR 	 dot-jump 	 False 	 102 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.60622225078 	 1.50218272469 	 -2.74752773365 	 -4.66703341059 	 False 	 12 	 15 	24 	19 	9 	7 	1 	16 	14 	17 	15 	2 	10 	13 	11 	22 	8 	6 	23 	18 	4 	20 	12 	21 	5 	3 	0
KR 	 dot-jump 	 False 	 103 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 5.60622225078 	 -1.50218272469 	 -4.1777476498 	 -3.80137398766 	 False 	 16 	 14 	19 	1 	13 	16 	23 	24 	21 	3 	8 	2 	5 	12 	11 	7 	18 	6 	10 	17 	20 	22 	14 	4 	9 	15 	0
KR 	 dot-jump 	 False 	 104 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 2.90199417916 	 5.02640136157 	 -4.4412092133 	 4.32829711466 	 False 	 22 	 11 	19 	14 	8 	22 	17 	9 	13 	7 	21 	6 	20 	23 	3 	16 	12 	24 	18 	10 	5 	1 	15 	11 	4 	2 	0
KR 	 dot-jump 	 False 	 105 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 0.0 	 -5.80398835832 	 -1.50549464858 	 5.15631917138 	 False 	 15 	 16 	10 	6 	3 	11 	21 	22 	20 	4 	7 	23 	14 	18 	17 	5 	8 	2 	13 	12 	9 	16 	1 	24 	15 	19 	0
KR 	 dot-jump 	 False 	 106 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 1.50218272469 	 -5.60622225078 	 -3.16153876201 	 -5.30686863623 	 False 	 6 	 10 	13 	4 	19 	12 	8 	5 	11 	2 	16 	1 	14 	22 	3 	17 	7 	24 	21 	15 	9 	6 	18 	10 	20 	23 	0
KR 	 dot-jump 	 False 	 107 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 5.60622225078 	 1.50218272469 	 5.30686863623 	 -2.70989036744 	 False 	 15 	 8 	1 	11 	9 	8 	10 	21 	23 	18 	20 	4 	7 	24 	22 	13 	6 	17 	5 	12 	19 	3 	15 	14 	16 	2 	0
KR 	 dot-jump 	 False 	 108 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 5.60622225078 	 1.50218272469 	 1.58076938101 	 -5.41978073488 	 False 	 18 	 16 	13 	22 	23 	7 	2 	10 	3 	16 	1 	24 	18 	9 	19 	21 	12 	11 	20 	4 	14 	8 	15 	5 	6 	17 	0
KR 	 dot-jump 	 False 	 109 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 4.10403952609 	 -3.80137398766 	 -4.10247291737 	 False 	 1 	 12 	19 	10 	1 	11 	8 	21 	23 	7 	12 	5 	24 	9 	22 	20 	13 	3 	14 	6 	4 	15 	2 	17 	18 	16 	0
KR 	 dot-jump 	 False 	 110 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -3.50027505794 	 -4.62939604437 	 True 	 9 	 9 	17 	16 	19 	21 	2 	6 	12 	1 	23 	11 	22 	13 	15 	4 	14 	3 	9 	5 	8 	20 	24 	18 	10 	7 	0
KR 	 dot-jump 	 False 	 111 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 5.80398835832 	 0.0 	 -2.78516509987 	 5.30686863623 	 False 	 7 	 8 	11 	7 	17 	12 	22 	18 	20 	3 	19 	21 	13 	23 	2 	14 	9 	5 	16 	24 	4 	15 	6 	8 	10 	1 	0
KR 	 dot-jump 	 False 	 112 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -5.02640136157 	 -2.90199417916 	 -4.51648394573 	 -4.25302238223 	 False 	 22 	 15 	20 	11 	2 	18 	23 	7 	3 	14 	4 	13 	16 	17 	8 	24 	12 	9 	1 	6 	19 	15 	21 	22 	10 	5 	0
KR 	 dot-jump 	 False 	 113 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -2.90199417916 	 5.02640136157 	 -1.50549464858 	 5.49505546731 	 False 	 9 	 13 	7 	22 	4 	10 	23 	5 	1 	19 	17 	2 	6 	12 	18 	3 	15 	24 	14 	11 	13 	20 	16 	8 	9 	21 	0
KR 	 dot-jump 	 False 	 114 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 3.01098929715 	 4.9681323403 	 False 	 14 	 10 	21 	11 	6 	8 	20 	2 	3 	17 	24 	13 	16 	1 	9 	10 	23 	22 	14 	18 	15 	5 	7 	19 	4 	12 	0
KR 	 dot-jump 	 False 	 115 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 0.0 	 5.80398835832 	 -0.150549464858 	 5.41978073488 	 True 	 14 	 14 	6 	11 	19 	14 	20 	8 	3 	24 	21 	17 	9 	2 	5 	10 	1 	7 	12 	18 	16 	13 	23 	22 	15 	4 	0
KR 	 dot-jump 	 False 	 116 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.80398835832 	 0.0 	 4.14011028359 	 4.25302238223 	 False 	 1 	 11 	5 	22 	7 	13 	24 	18 	20 	16 	17 	2 	23 	19 	10 	4 	11 	6 	1 	8 	3 	15 	21 	14 	9 	12 	0
KR 	 dot-jump 	 False 	 117 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -5.60622225078 	 1.50218272469 	 1.46785728236 	 -5.64560493216 	 False 	 21 	 13 	9 	16 	4 	20 	2 	11 	24 	1 	7 	15 	17 	18 	12 	6 	3 	23 	13 	19 	10 	22 	21 	14 	8 	5 	0
KR 	 dot-jump 	 False 	 118 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -1.50218272469 	 5.60622225078 	 -1.73131884586 	 5.68324229838 	 True 	 9 	 9 	13 	16 	5 	3 	19 	4 	18 	9 	1 	2 	8 	24 	21 	14 	15 	20 	11 	10 	23 	22 	6 	12 	7 	17 	0
KR 	 dot-jump 	 False 	 119 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 -2.82280246608 	 5.34450600245 	 True 	 15 	 15 	20 	17 	8 	23 	14 	11 	12 	18 	15 	5 	4 	13 	21 	9 	1 	3 	10 	6 	19 	7 	16 	2 	24 	22 	0
KR 	 dot-jump 	 False 	 120 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -4.10403952609 	 -4.10403952609 	 4.74230814302 	 4.29065974844 	 False 	 19 	 10 	20 	6 	24 	3 	12 	14 	8 	16 	21 	5 	10 	23 	9 	4 	15 	18 	17 	1 	2 	22 	11 	19 	13 	7 	0
KR 	 dot-jump 	 False 	 121 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 3.3873629593 	 4.9681323403 	 False 	 13 	 14 	7 	2 	4 	15 	13 	1 	24 	12 	21 	3 	22 	8 	18 	23 	11 	10 	17 	6 	5 	16 	9 	14 	19 	20 	0
KR 	 dot-jump 	 False 	 122 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 5.60622225078 	 1.80659357829 	 -5.49505546731 	 False 	 9 	 11 	22 	1 	18 	12 	23 	10 	21 	16 	7 	14 	19 	24 	9 	6 	5 	3 	8 	2 	20 	17 	15 	4 	13 	11 	0
KR 	 dot-jump 	 False 	 123 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 0.0 	 -5.80398835832 	 -2.74752773365 	 5.08104443895 	 False 	 19 	 16 	18 	8 	21 	10 	12 	17 	7 	11 	14 	2 	1 	4 	23 	22 	5 	15 	13 	9 	20 	3 	24 	19 	16 	6 	0
KR 	 dot-jump 	 False 	 124 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 5.80398835832 	 0.0 	 -4.21538501602 	 4.51648394573 	 False 	 4 	 8 	22 	23 	3 	9 	4 	12 	2 	14 	19 	6 	10 	5 	7 	18 	20 	16 	24 	17 	15 	8 	21 	13 	1 	11 	0
KR 	 dot-jump 	 False 	 125 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 4.10403952609 	 -4.10403952609 	 2.70989036744 	 5.26923127002 	 False 	 1 	 12 	8 	23 	12 	18 	1 	14 	10 	4 	7 	19 	24 	21 	16 	2 	11 	6 	3 	13 	17 	15 	22 	20 	9 	5 	0
KR 	 dot-jump 	 False 	 126 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 4.77994550923 	 2.78516509987 	 False 	 6 	 16 	19 	23 	14 	18 	24 	9 	21 	1 	7 	10 	8 	17 	2 	13 	6 	20 	5 	22 	11 	12 	4 	3 	16 	15 	0
KR 	 dot-jump 	 False 	 127 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.80398835832 	 0.0 	 3.34972559308 	 5.45741810109 	 False 	 4 	 10 	5 	9 	21 	12 	23 	17 	11 	24 	15 	4 	19 	22 	7 	3 	18 	10 	14 	6 	13 	1 	20 	8 	2 	16 	0
KR 	 dot-jump 	 False 	 128 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 1.50218272469 	 -5.60622225078 	 -3.08626402958 	 -4.77994550923 	 False 	 14 	 13 	9 	2 	1 	23 	15 	5 	21 	17 	4 	7 	13 	12 	3 	14 	11 	16 	8 	6 	10 	19 	18 	20 	24 	22 	0
KR 	 dot-jump 	 False 	 129 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 2.90199417916 	 5.02640136157 	 -1.35494518372 	 5.60796756595 	 False 	 6 	 15 	4 	24 	20 	6 	12 	8 	2 	14 	22 	15 	11 	9 	19 	10 	16 	23 	1 	17 	3 	5 	7 	13 	21 	18 	0
KR 	 dot-jump 	 False 	 130 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -5.02640136157 	 -2.90199417916 	 3.16153876201 	 5.08104443895 	 False 	 12 	 14 	8 	13 	10 	6 	20 	16 	3 	12 	11 	1 	17 	22 	23 	14 	9 	19 	5 	7 	24 	2 	18 	21 	15 	4 	0
KR 	 dot-jump 	 False 	 131 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.76895621208 	 5.26923127002 	 True 	 11 	 11 	19 	5 	22 	12 	8 	20 	1 	11 	6 	18 	14 	24 	10 	13 	9 	3 	16 	23 	7 	4 	15 	21 	17 	2 	0
KR 	 dot-jump 	 False 	 132 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 5.11868180516 	 2.70989036744 	 True 	 12 	 12 	1 	12 	4 	9 	13 	17 	19 	24 	6 	14 	23 	16 	21 	18 	11 	5 	7 	10 	3 	22 	15 	8 	20 	2 	0
KR 	 dot-jump 	 False 	 133 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 17 	 5.02640136157 	 -2.90199417916 	 5.80398835832 	 0.0 	 5.04340707273 	 -3.1239013958 	 False 	 22 	 8 	12 	7 	10 	2 	14 	22 	13 	20 	19 	4 	8 	24 	6 	11 	16 	3 	1 	15 	5 	18 	21 	23 	17 	9 	0
KR 	 dot-jump 	 False 	 134 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 5.02640136157 	 -2.90199417916 	 -4.74230814302 	 2.8604398323 	 False 	 8 	 9 	22 	4 	20 	2 	19 	3 	23 	21 	5 	17 	24 	12 	7 	11 	9 	10 	13 	14 	6 	16 	18 	15 	8 	1 	0
KR 	 dot-jump 	 False 	 135 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 -5.02640136157 	 -2.90199417916 	 0.0752747324288 	 5.68324229838 	 False 	 18 	 8 	22 	15 	17 	7 	18 	16 	4 	23 	9 	24 	11 	14 	13 	2 	3 	19 	5 	21 	1 	10 	8 	6 	12 	20 	0
KR 	 dot-jump 	 False 	 136 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 -1.50218272469 	 -5.60622225078 	 1.46785728236 	 5.57033019973 	 False 	 15 	 14 	7 	21 	5 	14 	16 	19 	13 	8 	10 	23 	4 	18 	2 	22 	12 	24 	9 	3 	6 	20 	1 	11 	15 	17 	0
KR 	 dot-jump 	 False 	 137 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -5.80398835832 	 0.0 	 4.40357184709 	 3.98956081873 	 False 	 7 	 9 	4 	18 	20 	19 	1 	5 	12 	22 	9 	7 	6 	2 	24 	10 	21 	16 	8 	14 	13 	23 	11 	15 	17 	3 	0
KR 	 dot-jump 	 False 	 138 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 1.50218272469 	 -5.60622225078 	 4.21538501602 	 -4.1777476498 	 False 	 21 	 13 	1 	21 	2 	6 	23 	3 	7 	9 	11 	8 	22 	19 	18 	14 	17 	24 	20 	10 	15 	4 	13 	16 	12 	5 	0
KR 	 dot-jump 	 False 	 139 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 2.90199417916 	 5.02640136157 	 -2.97335193094 	 4.85522024166 	 False 	 17 	 10 	18 	11 	7 	12 	6 	16 	1 	17 	21 	5 	23 	10 	2 	20 	19 	9 	22 	3 	8 	4 	24 	13 	15 	14 	0
KR 	 dot-jump 	 False 	 140 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -4.10403952609 	 4.10403952609 	 1.69368147965 	 -5.64560493216 	 False 	 17 	 16 	16 	8 	23 	18 	1 	13 	5 	9 	19 	24 	12 	7 	11 	6 	20 	21 	4 	14 	10 	22 	15 	3 	2 	17 	0
KR 	 dot-jump 	 False 	 141 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -4.10403952609 	 -4.10403952609 	 2.70989036744 	 5.26923127002 	 False 	 11 	 12 	22 	14 	15 	13 	11 	7 	20 	24 	5 	3 	2 	23 	10 	17 	6 	9 	19 	8 	18 	16 	21 	1 	4 	12 	0
KR 	 dot-jump 	 False 	 142 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 5.02640136157 	 -2.78516509987 	 5.08104443895 	 True 	 11 	 11 	10 	8 	19 	18 	2 	15 	23 	11 	4 	22 	16 	3 	17 	14 	1 	5 	9 	13 	6 	12 	7 	21 	20 	24 	0
KR 	 dot-jump 	 False 	 143 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.80398835832 	 0.0 	 3.27445086065 	 5.60796756595 	 False 	 0 	 15 	23 	11 	17 	9 	2 	15 	12 	8 	4 	20 	3 	14 	1 	24 	18 	19 	10 	22 	5 	7 	21 	6 	16 	13 	0
KR 	 dot-jump 	 False 	 144 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 -2.63461563501 	 4.93049497409 	 False 	 17 	 8 	7 	16 	21 	4 	10 	1 	24 	8 	11 	2 	17 	18 	15 	22 	23 	19 	12 	3 	6 	13 	9 	20 	14 	5 	0
KR 	 dot-jump 	 False 	 145 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 5.60622225078 	 1.50218272469 	 -2.63461563501 	 -5.11868180516 	 False 	 6 	 9 	13 	4 	19 	22 	3 	16 	11 	8 	10 	20 	9 	12 	5 	6 	24 	23 	18 	17 	21 	7 	14 	2 	1 	15 	0
